,RunId,seed,AgentID,Seat shuffle time (s),Seat shuffle type (A/B/C/D)
4846,49,4,62,7.5,B
4847,49,4,63,15.0,A
4848,49,4,64,0.5,A
4849,49,4,65,0.5,A
4850,49,4,66,0.5,A
4851,49,4,67,7.0,C
4852,49,4,68,0.5,A
4853,49,4,69,0.5,A
4854,49,4,70,7.0,A
4855,49,4,71,0.5,A
4856,49,4,72,0.5,A
4857,49,4,73,0.5,A
4858,49,4,74,0.5,A
4859,49,4,75,0.5,A
4860,49,4,76,0.5,A
4861,49,4,77,0.5,A
4862,49,4,78,0.5,A
4863,49,4,79,0.5,A
4864,49,4,80,0.5,A
4865,49,4,81,7.5,C
4866,49,4,82,14.5,C
4867,49,4,83,0.5,A
4868,49,4,84,0.5,A
4869,49,4,85,0.5,A
4870,49,4,86,0.5,A
4871,49,4,87,13.5,C
4872,49,4,88,0.5,A
4873,49,4,89,0.5,A
4874,49,4,90,7.5,C
4875,49,4,91,0.5,A
4876,49,4,92,0.5,A
4877,49,4,93,0.5,A
4878,49,4,94,0.5,A
4879,49,4,95,0.5,A
4880,49,4,96,8.0,B
4881,49,4,97,0.5,A
4882,49,4,98,6.5,C
4883,49,4,99,10.0,A
4884,49,4,100,10.0,A
4885,49,4,101,8.0,C
4886,49,4,102,0.5,A
4887,49,4,103,0.5,A
4888,49,4,104,6.5,C
4889,49,4,105,7.0,B
4890,49,4,106,0.5,A
4891,49,4,107,14.0,A
4892,49,4,108,0.5,A
4893,49,4,109,11.5,A
4894,49,4,110,0.5,A
4895,49,4,111,0.5,A
4896,49,4,112,0.5,A
4897,49,4,113,0.5,A
4898,49,4,114,0.5,A
4899,49,4,115,7.0,B
4900,49,4,116,10.0,A
4901,49,4,117,0.5,A
4902,49,4,118,7.0,C
4903,49,4,119,0.5,A
4904,49,4,120,6.0,B
4905,49,4,121,7.0,C
4906,49,4,122,8.0,C
4907,49,4,123,14.0,A
4908,49,4,124,0.5,A
4909,49,4,125,0.5,A
4910,49,4,126,9.5,A
4911,49,4,127,7.0,C
4912,49,4,128,0.5,A
4913,49,4,129,10.0,A
4914,49,4,130,0.5,A
4915,49,4,131,0.5,A
4916,49,4,132,0.5,A
4917,49,4,133,7.0,C
4918,49,4,134,8.0,A
4919,49,4,135,0.5,A
4920,49,4,136,0.5,A
4921,49,4,137,6.5,A
4922,49,4,138,0.5,A
4923,49,4,139,6.0,C
4924,49,4,140,6.5,C
4925,49,4,141,0.5,A
4926,49,4,142,7.0,B
4927,49,4,143,8.5,A
4928,49,4,144,7.0,A
4929,49,4,145,9.5,A
4930,49,4,146,7.0,C
4931,49,4,147,0.5,A
4932,49,4,148,7.5,C
4933,49,4,149,0.5,A
4934,49,4,150,0.5,A
4935,49,4,151,8.0,C
4936,49,4,152,6.0,B
4937,49,4,153,0.5,A
4938,49,4,154,7.0,A
4939,49,4,155,10.5,A
4940,49,4,156,0.5,A
4941,49,4,157,0.5,A
4942,49,4,158,0.5,A
4943,49,4,159,0.5,A
4944,49,4,160,10.0,A
4945,49,4,161,0.5,A
4946,49,4,162,7.0,C
4947,49,4,163,6.5,C
4948,49,4,164,9.5,A
4949,49,4,165,8.5,A
4950,49,4,166,0.5,A
4951,49,4,167,0.5,A
4952,49,4,168,0.5,A
4953,49,4,169,6.5,A
4954,49,4,170,0.5,A
4955,49,4,171,7.0,C
4956,49,4,172,10.5,A
4957,49,4,173,8.0,A
4958,49,4,174,0.5,A
4959,54,5,1,0.5,A
4960,54,5,2,0.5,A
4961,54,5,3,0.5,A
4962,54,5,4,0.5,A
4963,54,5,5,5.5,C
4964,54,5,6,0.5,A
4965,54,5,7,1.5,A
4966,54,5,8,0.5,A
4967,54,5,9,0.5,A
4968,54,5,10,0.5,A
4969,54,5,11,0.5,A
4970,54,5,12,0.5,A
4971,54,5,13,0.5,A
4972,54,5,14,0.5,A
4973,54,5,15,0.5,A
4974,54,5,16,0.5,A
4975,54,5,17,7.5,C
4976,54,5,18,0.5,A
4977,54,5,19,0.5,A
4978,54,5,20,0.5,A
4979,54,5,21,0.5,A
4980,54,5,22,0.5,A
4981,54,5,23,15.0,A
4982,54,5,24,14.5,A
4983,54,5,25,0.5,A
4984,54,5,26,0.5,A
4985,54,5,27,0.5,A
4986,54,5,28,0.5,A
4987,54,5,29,0.5,A
4988,54,5,30,0.5,A
4989,54,5,31,0.5,A
4990,54,5,32,0.5,A
4991,54,5,33,0.5,A
4992,54,5,34,7.0,C
4993,54,5,35,0.5,A
4994,54,5,36,0.5,A
4995,54,5,37,0.5,A
4996,54,5,38,0.5,A
4997,54,5,39,0.5,A
4998,54,5,40,0.5,A
4999,54,5,41,0.5,A
5000,54,5,42,0.5,A
5001,54,5,43,0.5,A
5002,54,5,44,0.5,A
5003,54,5,45,0.5,A
5004,54,5,46,0.5,A
5005,54,5,47,7.5,C
5006,54,5,48,6.5,B
5007,54,5,49,0.5,A
5008,54,5,50,0.5,A
5009,54,5,51,8.5,A
5010,54,5,52,0.5,A
5011,54,5,53,7.0,C
5012,54,5,54,0.5,A
5013,54,5,55,2.0,A
5014,54,5,56,0.5,A
5015,54,5,57,0.5,A
5016,54,5,58,0.5,A
5017,54,5,59,0.5,A
5018,54,5,60,0.5,A
5019,54,5,61,0.5,A
5020,54,5,62,0.5,A
5021,54,5,63,0.5,A
5022,54,5,64,7.0,A
5023,54,5,65,0.5,A
5024,54,5,66,7.0,C
5025,54,5,67,0.5,A
5026,54,5,68,0.5,A
5027,54,5,69,7.0,C
5028,54,5,70,6.0,C
5029,54,5,71,10.0,A
5030,54,5,72,0.5,A
5031,54,5,73,10.0,A
5032,54,5,74,7.0,C
5033,54,5,75,7.5,C
5034,54,5,76,0.5,A
5035,54,5,77,0.5,A
5036,54,5,78,0.5,A
5037,54,5,79,0.5,A
5038,54,5,80,0.5,A
5039,54,5,81,0.5,A
5040,54,5,82,0.5,A
5041,54,5,83,7.0,A
5042,54,5,84,6.5,C
5043,54,5,85,7.5,C
5044,54,5,86,9.5,A
5045,54,5,87,0.5,A
5046,55,5,1,0.5,A
5047,55,5,2,0.5,A
5048,55,5,3,0.5,A
5049,55,5,4,0.5,A
5050,55,5,5,0.5,A
5051,55,5,6,0.5,A
5052,55,5,7,1.5,A
5053,55,5,8,0.5,A
5054,55,5,9,0.5,A
5055,55,5,10,0.5,A
5056,55,5,11,0.5,A
5057,55,5,12,0.5,A
5058,55,5,13,0.5,A
5059,55,5,14,0.5,A
5060,55,5,15,0.5,A
5061,55,5,16,0.5,A
5062,55,5,17,1.5,A
5063,55,5,18,0.5,A
5064,55,5,19,0.5,A
5065,55,5,20,0.5,A
5066,55,5,21,0.5,A
5067,55,5,22,0.5,A
5068,55,5,23,0.5,A
5069,55,5,24,0.5,A
5070,55,5,25,7.0,C
5071,55,5,26,0.5,A
5072,55,5,27,7.0,C
5073,55,5,28,0.5,A
5074,55,5,29,0.5,A
5075,55,5,30,0.5,A
5076,55,5,31,0.5,A
5077,55,5,32,0.5,A
5078,55,5,33,10.0,A
5079,55,5,34,0.5,A
5080,55,5,35,8.5,C
5081,55,5,36,5.5,C
5082,55,5,37,0.5,A
5083,55,5,38,14.5,A
5084,55,5,39,0.5,A
5085,55,5,40,0.5,A
5086,55,5,41,0.5,A
5087,55,5,42,0.5,A
5088,55,5,43,0.5,A
5089,55,5,44,7.0,C
5090,55,5,45,0.5,A
5091,55,5,46,7.0,C
5092,55,5,47,0.5,A
5093,55,5,48,0.5,A
5094,55,5,49,7.0,A
5095,55,5,50,0.5,A
5096,55,5,51,6.0,B
5097,55,5,52,0.5,A
5098,55,5,53,0.5,A
5099,55,5,54,0.5,A
5100,55,5,55,2.0,A
5101,55,5,56,7.0,C
5102,55,5,57,0.5,A
5103,55,5,58,15.0,C
5104,55,5,59,0.5,A
5105,55,5,60,0.5,A
5106,55,5,61,0.5,A
5107,55,5,62,0.5,A
5108,55,5,63,7.0,B
5109,55,5,64,10.0,A
5110,55,5,65,0.5,A
5111,55,5,66,0.5,A
5112,55,5,67,0.5,A
5113,55,5,68,7.0,C
5114,55,5,69,0.5,A
5115,55,5,70,0.5,A
5116,55,5,71,9.5,A
5117,55,5,72,0.5,A
5118,55,5,73,0.5,A
5119,55,5,74,7.5,C
5120,55,5,75,0.5,A
5121,55,5,76,13.5,C
5122,55,5,77,0.5,A
5123,55,5,78,7.5,C
5124,55,5,79,6.5,C
5125,55,5,80,0.5,A
5126,55,5,81,0.5,A
5127,55,5,82,0.5,A
5128,55,5,83,6.5,C
5129,55,5,84,0.5,A
5130,55,5,85,7.5,C
5131,55,5,86,0.5,A
5132,55,5,87,8.0,C
5133,55,5,88,0.5,A
5134,55,5,89,7.0,A
5135,55,5,90,0.5,A
5136,55,5,91,0.5,A
5137,55,5,92,0.5,A
5138,55,5,93,7.0,C
5139,55,5,94,0.5,A
5140,55,5,95,0.5,A
5141,55,5,96,10.0,A
5142,55,5,97,0.5,A
5143,55,5,98,7.0,C
5144,55,5,99,0.5,A
5145,55,5,100,8.5,A
5146,55,5,101,8.0,C
5147,55,5,102,10.0,A
5148,55,5,103,9.0,A
5149,55,5,104,8.5,A
5150,56,5,1,0.5,A
5151,56,5,2,0.5,A
5152,56,5,3,0.5,A
5153,56,5,4,0.5,A
5154,56,5,5,0.5,A
5155,56,5,6,0.5,A
5156,56,5,7,1.5,A
5157,56,5,8,0.5,A
5158,56,5,9,0.5,A
5159,56,5,10,0.5,A
5160,56,5,11,0.5,A
5161,56,5,12,0.5,A
5162,56,5,13,0.5,A
5163,56,5,14,0.5,A
5164,56,5,15,0.5,A
5165,56,5,16,0.5,A
5166,56,5,17,1.5,A
5167,56,5,18,0.5,A
5168,56,5,19,0.5,A
5169,56,5,20,0.5,A
5170,56,5,21,0.5,A
5171,56,5,22,0.5,A
5172,56,5,23,0.5,A
5173,56,5,24,0.5,A
5174,56,5,25,0.5,A
5175,56,5,26,0.5,A
5176,56,5,27,0.5,A
5177,56,5,28,0.5,A
5178,56,5,29,7.0,C
5179,56,5,30,0.5,A
5180,56,5,31,0.5,A
5181,56,5,32,8.5,B
5182,56,5,33,0.5,A
5183,56,5,34,0.5,A
5184,56,5,35,0.5,A
5185,56,5,36,0.5,A
5186,56,5,37,0.5,A
5187,56,5,38,0.5,A
5188,56,5,39,0.5,A
5189,56,5,40,0.5,A
5190,56,5,41,12.0,A
5191,56,5,42,10.0,D
5192,56,5,43,0.5,A
5193,56,5,44,0.5,A
5194,56,5,45,0.5,A
5195,56,5,46,0.5,A
5196,56,5,47,7.0,C
5197,56,5,48,0.5,A
5198,56,5,49,0.5,A
5199,56,5,50,6.5,C
5200,56,5,51,0.5,A
5201,56,5,52,0.5,A
5202,56,5,53,7.0,C
5203,56,5,54,15.0,C
5204,56,5,55,7.0,A
5205,56,5,56,6.0,C
5206,56,5,57,0.5,A
5207,56,5,58,8.0,C
5208,56,5,59,0.5,A
5209,56,5,60,15.0,C
5210,56,5,61,0.5,A
5211,56,5,62,0.5,A
5212,56,5,63,7.0,C
5213,56,5,64,0.5,A
5214,56,5,65,0.5,A
5215,56,5,66,0.5,A
5216,56,5,67,0.5,A
5217,56,5,68,0.5,A
5218,56,5,69,0.5,A
5219,56,5,70,6.5,B
5220,56,5,71,0.5,A
5221,56,5,72,8.0,C
5222,56,5,73,10.0,A
5223,56,5,74,7.0,C
5224,56,5,75,0.5,A
5225,56,5,76,0.5,A
5226,56,5,77,0.5,A
5227,56,5,78,0.5,A
5228,56,5,79,0.5,A
5229,56,5,80,7.5,B
5230,56,5,81,0.5,A
5231,56,5,82,0.5,A
5232,56,5,83,0.5,A
5233,56,5,84,7.0,C
5234,56,5,85,0.5,A
5235,56,5,86,0.5,A
5236,56,5,87,8.0,C
5237,56,5,88,0.5,A
5238,56,5,89,0.5,A
5239,56,5,90,6.0,A
5240,56,5,91,0.5,A
5241,56,5,92,0.5,A
5242,56,5,93,7.0,C
5243,56,5,94,7.0,C
5244,56,5,95,0.5,A
5245,56,5,96,0.5,A
5246,56,5,97,6.0,C
5247,56,5,98,7.5,B
5248,56,5,99,7.5,A
5249,56,5,100,0.5,A
5250,56,5,101,7.0,C
5251,56,5,102,0.5,A
5252,56,5,103,9.0,A
5253,56,5,104,6.0,A
5254,56,5,105,0.5,A
5255,56,5,106,0.5,A
5256,56,5,107,0.5,A
5257,56,5,108,0.5,A
5258,56,5,109,0.5,A
5259,56,5,110,6.5,A
5260,56,5,111,0.5,A
5261,56,5,112,7.0,C
5262,56,5,113,0.5,A
5263,56,5,114,10.0,A
5264,56,5,115,0.5,A
5265,56,5,116,8.5,A
5266,56,5,117,7.0,C
5267,56,5,118,0.5,A
5268,56,5,119,0.5,A
5269,56,5,120,6.5,A
5270,56,5,121,6.5,C
5271,56,5,122,10.5,A
5272,60,6,1,0.5,A
5273,60,6,2,0.5,A
5274,60,6,3,0.5,A
5275,60,6,4,0.5,A
5276,60,6,5,0.5,A
5277,60,6,6,0.5,A
5278,60,6,7,0.5,A
5279,60,6,8,0.5,A
5280,60,6,9,0.5,A
5281,60,6,10,0.5,A
5282,60,6,11,0.5,A
5283,60,6,12,0.5,A
5284,60,6,13,0.5,A
5285,60,6,14,0.5,A
5286,60,6,15,0.5,A
5287,60,6,16,0.5,A
5288,60,6,17,0.5,A
5289,61,6,1,0.5,A
5290,61,6,2,0.5,A
5291,61,6,3,0.5,A
5292,61,6,4,0.5,A
5293,61,6,5,0.5,A
5294,61,6,6,0.5,A
5295,61,6,7,0.5,A
5296,61,6,8,0.5,A
5297,61,6,9,0.5,A
5298,61,6,10,0.5,A
5299,61,6,11,0.5,A
5300,61,6,12,0.5,A
5301,61,6,13,0.5,A
5302,61,6,14,0.5,A
5303,61,6,15,0.5,A
5304,61,6,16,0.5,A
5305,61,6,17,6.5,B
5306,61,6,18,0.5,A
5307,61,6,19,0.5,A
5308,61,6,20,0.5,A
5309,61,6,21,0.5,A
5310,61,6,22,0.5,A
5311,61,6,23,0.5,A
5312,61,6,24,0.5,A
5313,61,6,25,0.5,A
5314,61,6,26,0.5,A
5315,61,6,27,0.5,A
5316,61,6,28,0.5,A
5317,61,6,29,7.5,C
5318,61,6,30,7.5,C
5319,61,6,31,0.5,A
5320,61,6,32,0.5,A
5321,61,6,33,0.5,A
5322,61,6,34,0.5,A
5323,61,6,35,6.5,A
5324,57,5,1,0.5,A
5325,57,5,2,0.5,A
5326,57,5,3,0.5,A
5327,57,5,4,0.5,A
5328,57,5,5,0.5,A
5329,57,5,6,0.5,A
5330,57,5,7,1.5,A
5331,57,5,8,0.5,A
5332,57,5,9,0.5,A
5333,57,5,10,0.5,A
5334,57,5,11,0.5,A
5335,57,5,12,0.5,A
5336,57,5,13,0.5,A
5337,57,5,14,0.5,A
5338,57,5,15,0.5,A
5339,57,5,16,0.5,A
5340,57,5,17,7.5,C
5341,57,5,18,0.5,A
5342,57,5,19,9.0,A
5343,57,5,20,0.5,A
5344,57,5,21,0.5,A
5345,57,5,22,0.5,A
5346,57,5,23,0.5,A
5347,57,5,24,0.5,A
5348,57,5,25,0.5,A
5349,57,5,26,0.5,A
5350,57,5,27,7.5,C
5351,57,5,28,0.5,A
5352,57,5,29,0.5,A
5353,57,5,30,0.5,A
5354,57,5,31,0.5,A
5355,57,5,32,0.5,A
5356,57,5,33,0.5,A
5357,57,5,34,7.0,C
5358,57,5,35,0.5,A
5359,57,5,36,0.5,A
5360,57,5,37,0.5,A
5361,57,5,38,0.5,A
5362,57,5,39,0.5,A
5363,57,5,40,0.5,A
5364,57,5,41,6.0,C
5365,57,5,42,0.5,A
5366,57,5,43,0.5,A
5367,57,5,44,0.5,A
5368,57,5,45,0.5,A
5369,57,5,46,0.5,A
5370,57,5,47,0.5,A
5371,57,5,48,0.5,A
5372,57,5,49,14.0,C
5373,57,5,50,0.5,A
5374,57,5,51,0.5,A
5375,57,5,52,0.5,A
5376,57,5,53,8.0,C
5377,57,5,54,14.0,A
5378,57,5,55,12.5,C
5379,57,5,56,0.5,A
5380,57,5,57,14.5,C
5381,57,5,58,0.5,A
5382,57,5,59,0.5,A
5383,57,5,60,0.5,A
5384,57,5,61,0.5,A
5385,57,5,62,0.5,A
5386,57,5,63,7.0,C
5387,57,5,64,7.0,C
5388,57,5,65,0.5,A
5389,57,5,66,0.5,A
5390,57,5,67,0.5,A
5391,57,5,68,0.5,A
5392,57,5,69,0.5,A
5393,57,5,70,0.5,A
5394,57,5,71,14.0,C
5395,57,5,72,7.5,C
5396,57,5,73,0.5,A
5397,57,5,74,0.5,A
5398,57,5,75,7.5,C
5399,57,5,76,0.5,A
5400,57,5,77,7.0,A
5401,57,5,78,0.5,A
5402,57,5,79,0.5,A
5403,57,5,80,0.5,A
5404,57,5,81,0.5,A
5405,57,5,82,6.5,C
5406,57,5,83,7.5,C
5407,57,5,84,0.5,A
5408,57,5,85,7.0,C
5409,57,5,86,6.5,C
5410,57,5,87,17.5,A
5411,57,5,88,0.5,A
5412,57,5,89,0.5,A
5413,57,5,90,6.5,C
5414,57,5,91,0.5,A
5415,57,5,92,6.0,C
5416,57,5,93,7.5,A
5417,57,5,94,0.5,A
5418,57,5,95,0.5,A
5419,57,5,96,6.5,B
5420,57,5,97,0.5,A
5421,57,5,98,7.5,A
5422,57,5,99,10.0,A
5423,57,5,100,6.5,C
5424,57,5,101,13.5,C
5425,57,5,102,0.5,A
5426,57,5,103,9.0,A
5427,57,5,104,7.0,C
5428,57,5,105,7.0,C
5429,57,5,106,8.5,A
5430,57,5,107,0.5,A
5431,57,5,108,0.5,A
5432,57,5,109,0.5,A
5433,57,5,110,8.5,A
5434,57,5,111,0.5,A
5435,57,5,112,0.5,A
5436,57,5,113,0.5,A
5437,57,5,114,10.5,A
5438,57,5,115,0.5,A
5439,57,5,116,0.5,A
5440,57,5,117,9.5,A
5441,57,5,118,10.5,A
5442,57,5,119,0.5,A
5443,57,5,120,6.5,A
5444,57,5,121,7.5,A
5445,57,5,122,10.0,A
5446,57,5,123,0.5,A
5447,57,5,124,7.0,A
5448,57,5,125,7.0,C
5449,57,5,126,7.5,C
5450,57,5,127,0.5,A
5451,57,5,128,0.5,A
5452,57,5,129,6.5,C
5453,57,5,130,0.5,A
5454,57,5,131,6.5,C
5455,57,5,132,0.5,A
5456,57,5,133,0.5,A
5457,57,5,134,8.5,A
5458,57,5,135,7.0,A
5459,57,5,136,0.5,A
5460,57,5,137,8.5,A
5461,57,5,138,0.5,A
5462,57,5,139,8.0,A
5463,62,6,1,0.5,A
5464,62,6,2,0.5,A
5465,62,6,3,0.5,A
5466,62,6,4,0.5,A
5467,62,6,5,0.5,A
5468,62,6,6,0.5,A
5469,62,6,7,0.5,A
5470,62,6,8,0.5,A
5471,62,6,9,0.5,A
5472,62,6,10,0.5,A
5473,62,6,11,6.5,C
5474,62,6,12,0.5,A
5475,62,6,13,0.5,A
5476,62,6,14,0.5,A
5477,62,6,15,0.5,A
5478,62,6,16,0.5,A
5479,62,6,17,0.5,A
5480,62,6,18,7.0,C
5481,62,6,19,0.5,A
5482,62,6,20,0.5,A
5483,62,6,21,0.5,A
5484,62,6,22,0.5,A
5485,62,6,23,7.5,C
5486,62,6,24,0.5,A
5487,62,6,25,0.5,A
5488,62,6,26,0.5,A
5489,62,6,27,7.0,A
5490,62,6,28,0.5,A
5491,62,6,29,0.5,A
5492,62,6,30,8.0,C
5493,62,6,31,0.5,A
5494,62,6,32,0.5,A
5495,62,6,33,0.5,A
5496,62,6,34,0.5,A
5497,62,6,35,0.5,A
5498,62,6,36,7.5,A
5499,62,6,37,0.5,A
5500,62,6,38,0.5,A
5501,62,6,39,6.5,A
5502,62,6,40,0.5,A
5503,62,6,41,0.5,A
5504,62,6,42,0.5,A
5505,62,6,43,6.0,C
5506,62,6,44,0.5,A
5507,62,6,45,0.5,A
5508,62,6,46,0.5,A
5509,62,6,47,7.5,C
5510,62,6,48,0.5,A
5511,62,6,49,6.0,A
5512,62,6,50,0.5,A
5513,62,6,51,0.5,A
5514,62,6,52,0.5,A
5515,63,6,1,0.5,A
5516,63,6,2,0.5,A
5517,63,6,3,0.5,A
5518,63,6,4,0.5,A
5519,63,6,5,0.5,A
5520,63,6,6,0.5,A
5521,63,6,7,0.5,A
5522,63,6,8,0.5,A
5523,63,6,9,0.5,A
5524,63,6,10,0.5,A
5525,63,6,11,0.5,A
5526,63,6,12,0.5,A
5527,63,6,13,0.5,A
5528,63,6,14,0.5,A
5529,63,6,15,0.5,A
5530,63,6,16,0.5,A
5531,63,6,17,0.5,A
5532,63,6,18,0.5,A
5533,63,6,19,0.5,A
5534,63,6,20,0.5,A
5535,63,6,21,0.5,A
5536,63,6,22,0.5,A
5537,63,6,23,0.5,A
5538,63,6,24,7.0,C
5539,63,6,25,0.5,A
5540,63,6,26,0.5,A
5541,63,6,27,0.5,A
5542,63,6,28,0.5,A
5543,63,6,29,7.0,B
5544,63,6,30,0.5,A
5545,63,6,31,6.5,C
5546,63,6,32,0.5,A
5547,63,6,33,0.5,A
5548,63,6,34,0.5,A
5549,63,6,35,6.0,B
5550,63,6,36,6.5,C
5551,63,6,37,0.5,A
5552,63,6,38,0.5,A
5553,63,6,39,14.0,C
5554,63,6,40,0.5,A
5555,63,6,41,0.5,A
5556,63,6,42,7.5,C
5557,63,6,43,6.5,C
5558,63,6,44,0.5,A
5559,63,6,45,0.5,A
5560,63,6,46,0.5,A
5561,63,6,47,0.5,A
5562,63,6,48,7.5,C
5563,63,6,49,5.5,C
5564,63,6,50,0.5,A
5565,63,6,51,0.5,A
5566,63,6,52,10.5,A
5567,63,6,53,0.5,A
5568,63,6,54,0.5,A
5569,63,6,55,7.0,C
5570,63,6,56,0.5,A
5571,63,6,57,6.5,A
5572,63,6,58,0.5,A
5573,63,6,59,0.5,A
5574,63,6,60,0.5,A
5575,63,6,61,0.5,A
5576,63,6,62,0.5,A
5577,63,6,63,0.5,A
5578,63,6,64,0.5,A
5579,63,6,65,7.0,C
5580,63,6,66,0.5,A
5581,63,6,67,0.5,A
5582,63,6,68,7.5,C
5583,63,6,69,0.5,A
5584,63,6,70,0.5,A
5585,58,5,1,0.5,A
5586,58,5,2,0.5,A
5587,58,5,3,0.5,A
5588,58,5,4,0.5,A
5589,58,5,5,12.0,A
5590,58,5,6,0.5,A
5591,58,5,7,1.5,A
5592,58,5,8,0.5,A
5593,58,5,9,0.5,A
5594,58,5,10,0.5,A
5595,58,5,11,0.5,A
5596,58,5,12,0.5,A
5597,58,5,13,0.5,A
5598,58,5,14,0.5,A
5599,58,5,15,0.5,A
5600,58,5,16,0.5,A
5601,58,5,17,1.5,A
5602,58,5,18,0.5,A
5603,58,5,19,0.5,A
5604,58,5,20,0.5,A
5605,58,5,21,0.5,A
5606,58,5,22,0.5,A
5607,58,5,23,0.5,A
5608,58,5,24,6.5,C
5609,58,5,25,0.5,A
5610,58,5,26,0.5,A
5611,58,5,27,0.5,A
5612,58,5,28,0.5,A
5613,58,5,29,7.0,C
5614,58,5,30,0.5,A
5615,58,5,31,0.5,A
5616,58,5,32,0.5,A
5617,58,5,33,0.5,A
5618,58,5,34,13.5,C
5619,58,5,35,0.5,A
5620,58,5,36,0.5,A
5621,58,5,37,0.5,A
5622,58,5,38,0.5,A
5623,58,5,39,8.5,A
5624,58,5,40,0.5,A
5625,58,5,41,6.5,A
5626,58,5,42,0.5,A
5627,58,5,43,0.5,A
5628,58,5,44,0.5,A
5629,58,5,45,0.5,A
5630,58,5,46,0.5,A
5631,58,5,47,7.0,C
5632,58,5,48,0.5,A
5633,58,5,49,0.5,A
5634,58,5,50,0.5,A
5635,58,5,51,13.0,A
5636,58,5,52,0.5,A
5637,58,5,53,6.5,C
5638,58,5,54,15.0,C
5639,58,5,55,6.5,B
5640,58,5,56,0.5,A
5641,58,5,57,0.5,A
5642,58,5,58,7.0,C
5643,58,5,59,0.5,A
5644,58,5,60,0.5,A
5645,58,5,61,0.5,A
5646,58,5,62,7.0,B
5647,58,5,63,0.5,A
5648,58,5,64,0.5,A
5649,58,5,65,0.5,A
5650,58,5,66,0.5,A
5651,58,5,67,0.5,A
5652,58,5,68,7.5,C
5653,58,5,69,0.5,A
5654,58,5,70,8.5,A
5655,58,5,71,15.0,A
5656,58,5,72,0.5,A
5657,58,5,73,14.5,C
5658,58,5,74,0.5,A
5659,58,5,75,0.5,A
5660,58,5,76,0.5,A
5661,58,5,77,0.5,A
5662,58,5,78,8.0,A
5663,58,5,79,8.0,C
5664,58,5,80,0.5,A
5665,58,5,81,0.5,A
5666,58,5,82,7.5,C
5667,58,5,83,7.0,A
5668,58,5,84,0.5,A
5669,58,5,85,0.5,A
5670,58,5,86,0.5,A
5671,58,5,87,8.0,B
5672,58,5,88,0.5,A
5673,58,5,89,15.5,C
5674,58,5,90,8.5,A
5675,58,5,91,7.0,C
5676,58,5,92,8.5,A
5677,58,5,93,0.5,A
5678,58,5,94,0.5,A
5679,58,5,95,0.5,A
5680,58,5,96,7.5,C
5681,58,5,97,0.5,A
5682,58,5,98,0.5,A
5683,58,5,99,0.5,A
5684,58,5,100,0.5,A
5685,58,5,101,0.5,A
5686,58,5,102,0.5,A
5687,58,5,103,6.5,A
5688,58,5,104,0.5,A
5689,58,5,105,0.5,A
5690,58,5,106,6.5,C
5691,58,5,107,14.5,A
5692,58,5,108,0.5,A
5693,58,5,109,10.5,A
5694,58,5,110,0.5,A
5695,58,5,111,0.5,A
5696,58,5,112,0.5,A
5697,58,5,113,0.5,A
5698,58,5,114,7.5,A
5699,58,5,115,8.5,A
5700,58,5,116,7.0,B
5701,58,5,117,0.5,A
5702,58,5,118,0.5,A
5703,58,5,119,0.5,A
5704,58,5,120,0.5,A
5705,58,5,121,0.5,A
5706,58,5,122,0.5,A
5707,58,5,123,6.5,C
5708,58,5,124,10.5,A
5709,58,5,125,9.0,A
5710,58,5,126,7.0,C
5711,58,5,127,9.0,A
5712,58,5,128,8.0,C
5713,58,5,129,0.5,A
5714,58,5,130,0.5,A
5715,58,5,131,9.0,A
5716,58,5,132,13.5,A
5717,58,5,133,0.5,A
5718,58,5,134,12.5,A
5719,58,5,135,0.5,A
5720,58,5,136,9.5,D
5721,58,5,137,0.5,A
5722,58,5,138,0.5,A
5723,58,5,139,6.0,C
5724,58,5,140,8.5,A
5725,58,5,141,0.5,A
5726,58,5,142,10.0,A
5727,58,5,143,7.5,A
5728,58,5,144,0.5,A
5729,58,5,145,10.0,A
5730,58,5,146,9.5,D
5731,58,5,147,0.5,A
5732,58,5,148,14.0,C
5733,58,5,149,8.5,A
5734,58,5,150,6.5,C
5735,58,5,151,0.5,A
5736,58,5,152,7.0,C
5737,58,5,153,0.5,A
5738,58,5,154,9.0,A
5739,58,5,155,7.5,C
5740,58,5,156,9.5,A
5741,58,5,157,7.0,C
5742,64,6,1,0.5,A
5743,64,6,2,0.5,A
5744,64,6,3,0.5,A
5745,64,6,4,0.5,A
5746,64,6,5,0.5,A
5747,64,6,6,0.5,A
5748,64,6,7,0.5,A
5749,64,6,8,0.5,A
5750,64,6,9,0.5,A
5751,64,6,10,7.0,C
5752,64,6,11,0.5,A
5753,64,6,12,0.5,A
5754,64,6,13,0.5,A
5755,64,6,14,7.5,B
5756,64,6,15,0.5,A
5757,64,6,16,0.5,A
5758,64,6,17,6.5,C
5759,64,6,18,0.5,A
5760,64,6,19,0.5,A
5761,64,6,20,0.5,A
5762,64,6,21,0.5,A
5763,64,6,22,0.5,A
5764,64,6,23,0.5,A
5765,64,6,24,0.5,A
5766,64,6,25,0.5,A
5767,64,6,26,7.5,C
5768,64,6,27,0.5,A
5769,64,6,28,0.5,A
5770,64,6,29,0.5,A
5771,64,6,30,0.5,A
5772,64,6,31,7.5,C
5773,64,6,32,14.0,C
5774,64,6,33,5.5,C
5775,64,6,34,0.5,A
