,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
148454,1159,2941,0,2,0.8,135,48,steffen_perfect,1471.0,True,0.0
148589,1160,2585,0,2,0.8,135,49,steffen_perfect,1293.0,True,0.0
148724,1163,2879,0,2,0.8,135,52,steffen_perfect,1440.0,True,0.0
148859,1164,2561,0,2,0.8,135,53,steffen_perfect,1281.0,True,0.0
148994,1162,2926,0,2,0.8,135,51,steffen_perfect,1463.5,True,0.0
149129,1165,2300,0,2,0.8,135,54,steffen_perfect,1150.5,True,0.0
149264,1166,2563,0,2,0.8,135,55,steffen_perfect,1282.0,True,0.0
149399,1168,2864,0,2,0.8,135,57,steffen_perfect,1432.5,True,0.0
149534,1170,2866,0,2,0.8,135,59,steffen_perfect,1433.5,True,0.0
149669,1018,2925,0,2,0.8,134,8,steffen_perfect,1463.0,True,0.0
149803,1171,2713,0,2,0.8,135,60,steffen_perfect,1357.0,True,0.0
149938,1173,2542,0,2,0.8,135,62,steffen_perfect,1271.5,True,0.0
150073,1174,2601,0,2,0.8,135,63,steffen_perfect,1301.0,True,0.0
150208,1175,2767,0,2,0.8,135,64,steffen_perfect,1384.0,True,0.0
150343,1176,2461,0,2,0.8,135,65,steffen_perfect,1231.0,True,0.0
150478,1177,2625,0,2,0.8,135,66,steffen_perfect,1313.0,True,0.0
150613,1178,2599,0,2,0.8,135,67,steffen_perfect,1300.0,True,0.0
150748,1180,2070,0,2,0.8,135,69,steffen_perfect,1035.5,True,0.0
150883,1179,2383,0,2,0.8,135,68,steffen_perfect,1192.0,True,0.0
151018,1181,2406,0,2,0.8,135,70,steffen_perfect,1203.5,True,0.0
151153,1182,2346,0,2,0.8,135,71,steffen_perfect,1173.5,True,0.0
151288,1183,2515,0,2,0.8,135,72,steffen_perfect,1258.0,True,0.0
151423,1184,2316,0,2,0.8,135,73,steffen_perfect,1158.5,True,0.0
151558,1015,3169,0,2,0.8,134,5,steffen_perfect,1585.0,True,0.0
151692,1185,2697,0,2,0.8,135,74,steffen_perfect,1349.0,True,0.0
151827,1186,2587,0,2,0.8,135,75,steffen_perfect,1294.0,True,0.0
151962,1187,2385,0,2,0.8,135,76,steffen_perfect,1193.0,True,0.0
152097,1188,2506,0,2,0.8,135,77,steffen_perfect,1253.5,True,0.0
152232,1189,2152,0,2,0.8,135,78,steffen_perfect,1076.5,True,0.0
152367,1190,2550,0,2,0.8,135,79,steffen_perfect,1275.5,True,0.0
152502,1191,2211,0,2,0.8,135,80,steffen_perfect,1106.0,True,0.0
152637,1192,2084,0,2,0.8,135,81,steffen_perfect,1042.5,True,0.0
152772,1193,2408,0,2,0.8,135,82,steffen_perfect,1204.5,True,0.0
152907,1194,1976,0,2,0.8,135,83,steffen_perfect,988.5,True,0.0
153042,1195,1956,0,2,0.8,135,84,steffen_perfect,978.5,True,0.0
153177,1196,2188,0,2,0.8,135,85,steffen_perfect,1094.5,True,0.0
153312,1197,2123,0,2,0.8,135,86,steffen_perfect,1062.0,True,0.0
153447,1198,2012,0,2,0.8,135,87,steffen_perfect,1006.5,True,0.0
153582,1199,2049,0,2,0.8,135,88,steffen_perfect,1025.0,True,0.0
153717,1200,1977,0,2,0.8,135,89,steffen_perfect,989.0,True,0.0
153852,1201,1958,0,2,0.8,135,90,steffen_perfect,979.5,True,0.0
153987,1202,1983,0,2,0.8,135,91,steffen_perfect,992.0,True,0.0
154122,1203,1815,0,2,0.8,135,92,steffen_perfect,908.0,True,0.0
154257,1204,2263,0,2,0.8,135,93,steffen_perfect,1132.0,True,0.0
154392,1205,1754,0,2,0.8,135,94,steffen_perfect,877.5,True,0.0
154527,1206,1888,0,2,0.8,135,95,steffen_perfect,944.5,True,0.0
154662,1207,1760,0,2,0.8,135,96,steffen_perfect,880.5,True,0.0
154797,1208,1862,0,2,0.8,135,97,steffen_perfect,931.5,True,0.0
154932,1209,1735,0,2,0.8,135,98,steffen_perfect,868.0,True,0.0
155067,1210,1646,0,2,0.8,135,99,steffen_perfect,823.5,True,0.0
155202,1211,1646,0,2,0.8,135,100,steffen_perfect,823.5,True,0.0
155337,1212,2933,0,2,0.8,136,0,steffen_perfect,1467.0,True,0.0
155473,1213,2827,0,2,0.8,136,1,steffen_perfect,1414.0,True,0.0
155609,1032,2983,0,2,0.8,134,22,steffen_perfect,1492.0,True,0.0
155743,1216,3053,0,2,0.8,136,4,steffen_perfect,1527.0,True,0.0
155879,1217,3491,0,2,0.8,136,5,steffen_perfect,1746.0,True,0.0
156015,1218,2929,0,2,0.8,136,6,steffen_perfect,1465.0,True,0.0
156151,1219,3296,0,2,0.8,136,7,steffen_perfect,1648.5,True,0.0
156287,1222,2734,0,2,0.8,136,10,steffen_perfect,1367.5,True,0.0
156423,1221,2937,0,2,0.8,136,9,steffen_perfect,1469.0,True,0.0
156559,1223,2555,0,2,0.8,136,11,steffen_perfect,1278.0,True,0.0
156695,1224,2888,0,2,0.8,136,12,steffen_perfect,1444.5,True,0.0
156831,1225,2995,0,2,0.8,136,13,steffen_perfect,1498.0,True,0.0
156967,1226,3004,0,2,0.8,136,14,steffen_perfect,1502.5,True,0.0
157103,1227,2588,0,2,0.8,136,15,steffen_perfect,1294.5,True,0.0
157239,1228,2875,0,2,0.8,136,16,steffen_perfect,1438.0,True,0.0
157375,1229,2865,0,2,0.8,136,17,steffen_perfect,1433.0,True,0.0
157511,1230,2655,0,2,0.8,136,18,steffen_perfect,1328.0,True,0.0
157647,1093,2122,0,2,0.8,134,83,steffen_perfect,1061.5,True,0.0
157781,1116,3391,0,2,0.8,135,5,steffen_perfect,1696.0,True,0.0
157916,1112,3154,0,2,0.8,135,1,steffen_perfect,1577.5,True,0.0
158051,1098,1972,0,2,0.8,134,88,steffen_perfect,986.5,True,0.0
158185,1117,2992,0,2,0.8,135,6,steffen_perfect,1496.5,True,0.0
158320,1232,2959,0,2,0.8,136,20,steffen_perfect,1480.0,True,0.0
158456,1113,2851,0,2,0.8,135,2,steffen_perfect,1426.0,True,0.0
158591,1234,2686,0,2,0.8,136,22,steffen_perfect,1343.5,True,0.0
158727,1233,3002,0,2,0.8,136,21,steffen_perfect,1501.5,True,0.0
158863,1235,2857,0,2,0.8,136,23,steffen_perfect,1429.0,True,0.0
158999,1236,3177,0,2,0.8,136,24,steffen_perfect,1589.0,True,0.0
159135,1237,3242,0,2,0.8,136,25,steffen_perfect,1621.5,True,0.0
159271,1238,2855,0,2,0.8,136,26,steffen_perfect,1428.0,True,0.0
159407,1239,3013,0,2,0.8,136,27,steffen_perfect,1507.0,True,0.0
159543,1241,2850,0,2,0.8,136,29,steffen_perfect,1425.5,True,0.0
159679,1240,3073,0,2,0.8,136,28,steffen_perfect,1537.0,True,0.0
159815,1243,2522,0,2,0.8,136,31,steffen_perfect,1261.5,True,0.0
159951,1242,2933,0,2,0.8,136,30,steffen_perfect,1467.0,True,0.0
160087,1244,3009,0,2,0.8,136,32,steffen_perfect,1505.0,True,0.0
160223,1245,2859,0,2,0.8,136,33,steffen_perfect,1430.0,True,0.0
160359,1246,3246,0,2,0.8,136,34,steffen_perfect,1623.5,True,0.0
160495,1248,2680,0,2,0.8,136,36,steffen_perfect,1340.5,True,0.0
160631,1247,2997,0,2,0.8,136,35,steffen_perfect,1499.0,True,0.0
160767,1250,2627,0,2,0.8,136,38,steffen_perfect,1314.0,True,0.0
160903,1249,2814,0,2,0.8,136,37,steffen_perfect,1407.5,True,0.0
161039,1252,2680,0,2,0.8,136,40,steffen_perfect,1340.5,True,0.0
161175,1251,2768,0,2,0.8,136,39,steffen_perfect,1384.5,True,0.0
161311,1253,2582,0,2,0.8,136,41,steffen_perfect,1291.5,True,0.0
161447,1131,2757,0,2,0.8,135,20,steffen_perfect,1379.0,True,0.0
161582,1254,2953,0,2,0.8,136,42,steffen_perfect,1477.0,True,0.0
161718,1257,2461,0,2,0.8,136,45,steffen_perfect,1231.0,True,0.0
161854,1256,2856,0,2,0.8,136,44,steffen_perfect,1428.5,True,0.0
161990,1255,2977,0,2,0.8,136,43,steffen_perfect,1489.0,True,0.0
162126,1259,2423,0,2,0.8,136,47,steffen_perfect,1212.0,True,0.0
162262,1258,2572,0,2,0.8,136,46,steffen_perfect,1286.5,True,0.0
162398,1260,2586,0,2,0.8,136,48,steffen_perfect,1293.5,True,0.0
162534,1261,2812,0,2,0.8,136,49,steffen_perfect,1406.5,True,0.0
162670,1262,2929,0,2,0.8,136,50,steffen_perfect,1465.0,True,0.0
162806,1264,2583,0,2,0.8,136,52,steffen_perfect,1292.0,True,0.0
162942,1265,2581,0,2,0.8,136,53,steffen_perfect,1291.0,True,0.0
163078,1263,2964,0,2,0.8,136,51,steffen_perfect,1482.5,True,0.0
163214,1267,2680,0,2,0.8,136,55,steffen_perfect,1340.5,True,0.0
163350,1266,2802,0,2,0.8,136,54,steffen_perfect,1401.5,True,0.0
163486,1268,2573,0,2,0.8,136,56,steffen_perfect,1287.0,True,0.0
163622,1269,2627,0,2,0.8,136,57,steffen_perfect,1314.0,True,0.0
163758,1271,2519,0,2,0.8,136,59,steffen_perfect,1260.0,True,0.0
163894,1273,2301,0,2,0.8,136,61,steffen_perfect,1151.0,True,0.0
164030,1272,2619,0,2,0.8,136,60,steffen_perfect,1310.0,True,0.0
164166,1270,3015,0,2,0.8,136,58,steffen_perfect,1508.0,True,0.0
164302,1274,2535,0,2,0.8,136,62,steffen_perfect,1268.0,True,0.0
164438,1275,2710,0,2,0.8,136,63,steffen_perfect,1355.5,True,0.0
164574,1276,2601,0,2,0.8,136,64,steffen_perfect,1301.0,True,0.0
164710,1277,2342,0,2,0.8,136,65,steffen_perfect,1171.5,True,0.0
164846,1278,2617,0,2,0.8,136,66,steffen_perfect,1309.0,True,0.0
164982,1279,2487,0,2,0.8,136,67,steffen_perfect,1244.0,True,0.0
165118,1281,2447,0,2,0.8,136,69,steffen_perfect,1224.0,True,0.0
165254,1280,2569,0,2,0.8,136,68,steffen_perfect,1285.0,True,0.0
165390,1283,2411,0,2,0.8,136,71,steffen_perfect,1206.0,True,0.0
165526,1282,2403,0,2,0.8,136,70,steffen_perfect,1202.0,True,0.0
165662,1285,2181,0,2,0.8,136,73,steffen_perfect,1091.0,True,0.0
165798,1284,2524,0,2,0.8,136,72,steffen_perfect,1262.5,True,0.0
165934,1286,2118,0,2,0.8,136,74,steffen_perfect,1059.5,True,0.0
166070,1287,2235,0,2,0.8,136,75,steffen_perfect,1118.0,True,0.0
166206,1288,2286,0,2,0.8,136,76,steffen_perfect,1143.5,True,0.0
166342,1289,2261,0,2,0.8,136,77,steffen_perfect,1131.0,True,0.0
166478,1291,2188,0,2,0.8,136,79,steffen_perfect,1094.5,True,0.0
166614,1290,2256,0,2,0.8,136,78,steffen_perfect,1128.5,True,0.0
166750,1292,2139,0,2,0.8,136,80,steffen_perfect,1070.0,True,0.0
166886,1293,2329,0,2,0.8,136,81,steffen_perfect,1165.0,True,0.0
167022,1294,2171,0,2,0.8,136,82,steffen_perfect,1086.0,True,0.0
167158,1295,2282,0,2,0.8,136,83,steffen_perfect,1141.5,True,0.0
167294,1297,1970,0,2,0.8,136,85,steffen_perfect,985.5,True,0.0
167430,1296,2217,0,2,0.8,136,84,steffen_perfect,1109.0,True,0.0
167566,1299,2123,0,2,0.8,136,87,steffen_perfect,1062.0,True,0.0
167702,1300,2071,0,2,0.8,136,88,steffen_perfect,1036.0,True,0.0
167838,1303,1955,0,2,0.8,136,91,steffen_perfect,978.0,True,0.0
167974,1302,2056,0,2,0.8,136,90,steffen_perfect,1028.5,True,0.0
168110,1301,2188,0,2,0.8,136,89,steffen_perfect,1094.5,True,0.0
168246,1305,1986,0,2,0.8,136,93,steffen_perfect,993.5,True,0.0
168382,1304,2012,0,2,0.8,136,92,steffen_perfect,1006.5,True,0.0
168518,1306,1916,0,2,0.8,136,94,steffen_perfect,958.5,True,0.0
168654,1307,1815,0,2,0.8,136,95,steffen_perfect,908.0,True,0.0
168790,1308,1752,0,2,0.8,136,96,steffen_perfect,876.5,True,0.0
168926,1309,1818,0,2,0.8,136,97,steffen_perfect,909.5,True,0.0
169062,1310,1669,0,2,0.8,136,98,steffen_perfect,835.0,True,0.0
169198,1311,1669,0,2,0.8,136,99,steffen_perfect,835.0,True,0.0
169334,1312,1669,0,2,0.8,136,100,steffen_perfect,835.0,True,0.0
169470,1313,3178,0,2,0.8,137,0,steffen_perfect,1589.5,True,0.0
169607,1314,3278,0,2,0.8,137,1,steffen_perfect,1639.5,True,0.0
169744,1316,3023,0,2,0.8,137,3,steffen_perfect,1512.0,True,0.0
169881,1315,3066,0,2,0.8,137,2,steffen_perfect,1533.5,True,0.0
170018,1319,2889,0,2,0.8,137,6,steffen_perfect,1445.0,True,0.0
170155,1317,3145,0,2,0.8,137,4,steffen_perfect,1573.0,True,0.0
170292,1318,3040,0,2,0.8,137,5,steffen_perfect,1520.5,True,0.0
170429,1320,2917,0,2,0.8,137,7,steffen_perfect,1459.0,True,0.0
170566,1321,2684,0,2,0.8,137,8,steffen_perfect,1342.5,True,0.0
170703,1324,2891,0,2,0.8,137,11,steffen_perfect,1446.0,True,0.0
170840,1322,3127,0,2,0.8,137,9,steffen_perfect,1564.0,True,0.0
170977,1326,3239,0,2,0.8,137,13,steffen_perfect,1620.0,True,0.0
171114,1325,3101,0,2,0.8,137,12,steffen_perfect,1551.0,True,0.0
171251,1323,3333,0,2,0.8,137,10,steffen_perfect,1667.0,True,0.0
171388,1327,3016,0,2,0.8,137,14,steffen_perfect,1508.5,True,0.0
171525,1328,3067,0,2,0.8,137,15,steffen_perfect,1534.0,True,0.0
171662,1331,2593,0,2,0.8,137,18,steffen_perfect,1297.0,True,0.0
171799,1329,2897,0,2,0.8,137,16,steffen_perfect,1449.0,True,0.0
171936,1330,2870,0,2,0.8,137,17,steffen_perfect,1435.5,True,0.0
172073,1332,2722,0,2,0.8,137,19,steffen_perfect,1361.5,True,0.0
172210,1333,2810,0,2,0.8,137,20,steffen_perfect,1405.5,True,0.0
172347,1334,2644,0,2,0.8,137,21,steffen_perfect,1322.5,True,0.0
172484,1335,2990,0,2,0.8,137,22,steffen_perfect,1495.5,True,0.0
172621,1339,2457,0,2,0.8,137,26,steffen_perfect,1229.0,True,0.0
172758,1340,2831,0,2,0.8,137,27,steffen_perfect,1416.0,True,0.0
172895,1342,2660,0,2,0.8,137,29,steffen_perfect,1330.5,True,0.0
173032,1161,2621,0,2,0.8,135,50,steffen_perfect,1311.0,True,0.0
173167,1345,2859,0,2,0.8,137,32,steffen_perfect,1430.0,True,0.0
173304,1346,2391,0,2,0.8,137,33,steffen_perfect,1196.0,True,0.0
173441,1167,2697,0,2,0.8,135,56,steffen_perfect,1349.0,True,0.0
173576,1347,2742,0,2,0.8,137,34,steffen_perfect,1371.5,True,0.0
173713,1348,3268,0,2,0.8,137,35,steffen_perfect,1634.5,True,0.0
173850,1169,2397,0,2,0.8,135,58,steffen_perfect,1199.0,True,0.0
173985,1172,2697,0,2,0.8,135,61,steffen_perfect,1349.0,True,0.0
174120,1349,2747,0,2,0.8,137,36,steffen_perfect,1374.0,True,0.0
174257,1351,2989,0,2,0.8,137,38,steffen_perfect,1495.0,True,0.0
174394,1352,2813,0,2,0.8,137,39,steffen_perfect,1407.0,True,0.0
174531,1353,3054,0,2,0.8,137,40,steffen_perfect,1527.5,True,0.0
174668,1354,3130,0,2,0.8,137,41,steffen_perfect,1565.5,True,0.0
174805,1355,2922,0,2,0.8,137,42,steffen_perfect,1461.5,True,0.0
174942,1356,3015,0,2,0.8,137,43,steffen_perfect,1508.0,True,0.0
175079,1357,2586,0,2,0.8,137,44,steffen_perfect,1293.5,True,0.0
175216,1358,2566,0,2,0.8,137,45,steffen_perfect,1283.5,True,0.0
175353,1359,2797,0,2,0.8,137,46,steffen_perfect,1399.0,True,0.0
175490,1360,3097,0,2,0.8,137,47,steffen_perfect,1549.0,True,0.0
175627,1361,2641,0,2,0.8,137,48,steffen_perfect,1321.0,True,0.0
175764,1362,2811,0,2,0.8,137,49,steffen_perfect,1406.0,True,0.0
175901,1363,3079,0,2,0.8,137,50,steffen_perfect,1540.0,True,0.0
176038,1364,2641,0,2,0.8,137,51,steffen_perfect,1321.0,True,0.0
176175,1365,2565,0,2,0.8,137,52,steffen_perfect,1283.0,True,0.0
176312,1366,2418,0,2,0.8,137,53,steffen_perfect,1209.5,True,0.0
176449,1368,2308,0,2,0.8,137,55,steffen_perfect,1154.5,True,0.0
176586,1367,2681,0,2,0.8,137,54,steffen_perfect,1341.0,True,0.0
176723,1369,2556,0,2,0.8,137,56,steffen_perfect,1278.5,True,0.0
176860,1370,2713,0,2,0.8,137,57,steffen_perfect,1357.0,True,0.0
176997,1372,2700,0,2,0.8,137,59,steffen_perfect,1350.5,True,0.0
177134,1371,3066,0,2,0.8,137,58,steffen_perfect,1533.5,True,0.0
177271,1373,2786,0,2,0.8,137,60,steffen_perfect,1393.5,True,0.0
177408,1374,2670,0,2,0.8,137,61,steffen_perfect,1335.5,True,0.0
177545,1376,2536,0,2,0.8,137,63,steffen_perfect,1268.5,True,0.0
177682,1375,2563,0,2,0.8,137,62,steffen_perfect,1282.0,True,0.0
177819,1378,2366,0,2,0.8,137,65,steffen_perfect,1183.5,True,0.0
177956,1377,2723,0,2,0.8,137,64,steffen_perfect,1362.0,True,0.0
178093,1380,2457,0,2,0.8,137,67,steffen_perfect,1229.0,True,0.0
178230,1379,2866,0,2,0.8,137,66,steffen_perfect,1433.5,True,0.0
178367,1382,2293,0,2,0.8,137,69,steffen_perfect,1147.0,True,0.0
178504,1381,2611,0,2,0.8,137,68,steffen_perfect,1306.0,True,0.0
178641,1383,2458,0,2,0.8,137,70,steffen_perfect,1229.5,True,0.0
178778,1384,2449,0,2,0.8,137,71,steffen_perfect,1225.0,True,0.0
178915,1386,2194,0,2,0.8,137,73,steffen_perfect,1097.5,True,0.0
179052,1385,2649,0,2,0.8,137,72,steffen_perfect,1325.0,True,0.0
179189,1388,2660,0,2,0.8,137,75,steffen_perfect,1330.5,True,0.0
179326,1389,2377,0,2,0.8,137,76,steffen_perfect,1189.0,True,0.0
179463,1390,2331,0,2,0.8,137,77,steffen_perfect,1166.0,True,0.0
179600,1391,2084,0,2,0.8,137,78,steffen_perfect,1042.5,True,0.0
179737,1392,2380,0,2,0.8,137,79,steffen_perfect,1190.5,True,0.0
179874,1393,2117,0,2,0.8,137,80,steffen_perfect,1059.0,True,0.0
180011,1220,3100,0,2,0.8,136,8,steffen_perfect,1550.5,True,0.0
180147,1394,2118,0,2,0.8,137,81,steffen_perfect,1059.5,True,0.0
180284,1395,1966,0,2,0.8,137,82,steffen_perfect,983.5,True,0.0
180421,1396,1944,0,2,0.8,137,83,steffen_perfect,972.5,True,0.0
180558,1397,1903,0,2,0.8,137,84,steffen_perfect,952.0,True,0.0
180695,1401,1998,0,2,0.8,137,88,steffen_perfect,999.5,True,0.0
180832,1402,2031,0,2,0.8,137,89,steffen_perfect,1016.0,True,0.0
180969,1403,2006,0,2,0.8,137,90,steffen_perfect,1003.5,True,0.0
181106,1404,1957,0,2,0.8,137,91,steffen_perfect,979.0,True,0.0
181243,1405,1971,0,2,0.8,137,92,steffen_perfect,986.0,True,0.0
181380,1406,1846,0,2,0.8,137,93,steffen_perfect,923.5,True,0.0
181517,1214,3056,0,2,0.8,136,2,steffen_perfect,1528.5,True,0.0
181653,1215,3173,0,2,0.8,136,3,steffen_perfect,1587.0,True,0.0
181789,1407,2137,0,2,0.8,137,94,steffen_perfect,1069.0,True,0.0
181926,1408,1876,0,2,0.8,137,95,steffen_perfect,938.5,True,0.0
182063,1409,1779,0,2,0.8,137,96,steffen_perfect,890.0,True,0.0
182200,1410,1774,0,2,0.8,137,97,steffen_perfect,887.5,True,0.0
182337,1411,1743,0,2,0.8,137,98,steffen_perfect,872.0,True,0.0
182474,1412,1680,0,2,0.8,137,99,steffen_perfect,840.5,True,0.0
182611,1413,1680,0,2,0.8,137,100,steffen_perfect,840.5,True,0.0
182748,1414,3012,0,2,0.8,138,0,steffen_perfect,1506.5,True,0.0
182886,1415,3241,0,2,0.8,138,1,steffen_perfect,1621.0,True,0.0
183024,1416,3250,0,2,0.8,138,2,steffen_perfect,1625.5,True,0.0
183162,1419,2834,0,2,0.8,138,5,steffen_perfect,1417.5,True,0.0
183300,1417,3245,0,2,0.8,138,3,steffen_perfect,1623.0,True,0.0
183438,1418,3379,0,2,0.8,138,4,steffen_perfect,1690.0,True,0.0
183576,1420,3089,0,2,0.8,138,6,steffen_perfect,1545.0,True,0.0
183714,1421,2980,0,2,0.8,138,7,steffen_perfect,1490.5,True,0.0
183852,1422,2814,0,2,0.8,138,8,steffen_perfect,1407.5,True,0.0
183990,1425,2881,0,2,0.8,138,11,steffen_perfect,1441.0,True,0.0
184128,1424,2914,0,2,0.8,138,10,steffen_perfect,1457.5,True,0.0
184266,1423,3309,0,2,0.8,138,9,steffen_perfect,1655.0,True,0.0
184404,1426,3052,0,2,0.8,138,12,steffen_perfect,1526.5,True,0.0
184542,1427,3202,0,2,0.8,138,13,steffen_perfect,1601.5,True,0.0
184680,1430,2878,0,2,0.8,138,16,steffen_perfect,1439.5,True,0.0
184818,1429,3087,0,2,0.8,138,15,steffen_perfect,1544.0,True,0.0
184956,1231,2888,0,2,0.8,136,19,steffen_perfect,1444.5,True,0.0
185092,1432,2824,0,2,0.8,138,18,steffen_perfect,1412.5,True,0.0
185230,1431,2916,0,2,0.8,138,17,steffen_perfect,1458.5,True,0.0
185368,1433,2913,0,2,0.8,138,19,steffen_perfect,1457.0,True,0.0
185506,1435,2947,0,2,0.8,138,21,steffen_perfect,1474.0,True,0.0
185644,1434,2816,0,2,0.8,138,20,steffen_perfect,1408.5,True,0.0
185782,1436,3042,0,2,0.8,138,22,steffen_perfect,1521.5,True,0.0
185920,1438,2719,0,2,0.8,138,24,steffen_perfect,1360.0,True,0.0
186058,1437,2854,0,2,0.8,138,23,steffen_perfect,1427.5,True,0.0
186196,1439,2884,0,2,0.8,138,25,steffen_perfect,1442.5,True,0.0
186334,1441,2580,0,2,0.8,138,27,steffen_perfect,1290.5,True,0.0
186472,1440,2984,0,2,0.8,138,26,steffen_perfect,1492.5,True,0.0
186610,1442,2754,0,2,0.8,138,28,steffen_perfect,1377.5,True,0.0
186748,1443,2754,0,2,0.8,138,29,steffen_perfect,1377.5,True,0.0
186886,1445,2811,0,2,0.8,138,31,steffen_perfect,1406.0,True,0.0
187024,1447,2729,0,2,0.8,138,33,steffen_perfect,1365.0,True,0.0
187162,1448,2864,0,2,0.8,138,34,steffen_perfect,1432.5,True,0.0
187300,1449,2892,0,2,0.8,138,35,steffen_perfect,1446.5,True,0.0
187438,1450,2396,0,2,0.8,138,36,steffen_perfect,1198.5,True,0.0
187576,1451,3016,0,2,0.8,138,37,steffen_perfect,1508.5,True,0.0
187714,1452,3094,0,2,0.8,138,38,steffen_perfect,1547.5,True,0.0
187852,1453,3057,0,2,0.8,138,39,steffen_perfect,1529.0,True,0.0
187990,1298,2414,0,2,0.8,136,86,steffen_perfect,1207.5,True,0.0
188126,1455,2839,0,2,0.8,138,41,steffen_perfect,1420.0,True,0.0
188264,1456,2635,0,2,0.8,138,42,steffen_perfect,1318.0,True,0.0
188402,1457,2947,0,2,0.8,138,43,steffen_perfect,1474.0,True,0.0
188540,1458,2820,0,2,0.8,138,44,steffen_perfect,1410.5,True,0.0
188678,1336,2471,0,2,0.8,137,23,steffen_perfect,1236.0,True,0.0
188815,1337,2490,0,2,0.8,137,24,steffen_perfect,1245.5,True,0.0
188952,1459,2803,0,2,0.8,138,45,steffen_perfect,1402.0,True,0.0
189090,1338,2862,0,2,0.8,137,25,steffen_perfect,1431.5,True,0.0
189227,1341,2699,0,2,0.8,137,28,steffen_perfect,1350.0,True,0.0
189364,1460,3017,0,2,0.8,138,46,steffen_perfect,1509.0,True,0.0
189502,1461,2704,0,2,0.8,138,47,steffen_perfect,1352.5,True,0.0
189640,1462,2589,0,2,0.8,138,48,steffen_perfect,1295.0,True,0.0
189778,1463,2931,0,2,0.8,138,49,steffen_perfect,1466.0,True,0.0
189916,1344,2854,0,2,0.8,137,31,steffen_perfect,1427.5,True,0.0
190053,1464,2901,0,2,0.8,138,50,steffen_perfect,1451.0,True,0.0
190191,1343,2820,0,2,0.8,137,30,steffen_perfect,1410.5,True,0.0
190328,1465,2537,0,2,0.8,138,51,steffen_perfect,1269.0,True,0.0
190466,1466,2826,0,2,0.8,138,52,steffen_perfect,1413.5,True,0.0
190604,1467,2787,0,2,0.8,138,53,steffen_perfect,1394.0,True,0.0
190742,1468,2646,0,2,0.8,138,54,steffen_perfect,1323.5,True,0.0
190880,1469,2694,0,2,0.8,138,55,steffen_perfect,1347.5,True,0.0
191018,1470,2740,0,2,0.8,138,56,steffen_perfect,1370.5,True,0.0
191156,1471,2751,0,2,0.8,138,57,steffen_perfect,1376.0,True,0.0
191294,1472,2499,0,2,0.8,138,58,steffen_perfect,1250.0,True,0.0
191432,1474,2419,0,2,0.8,138,60,steffen_perfect,1210.0,True,0.0
191570,1473,2507,0,2,0.8,138,59,steffen_perfect,1254.0,True,0.0
191708,1475,2639,0,2,0.8,138,61,steffen_perfect,1320.0,True,0.0
191846,1476,2528,0,2,0.8,138,62,steffen_perfect,1264.5,True,0.0
191984,1477,2615,0,2,0.8,138,63,steffen_perfect,1308.0,True,0.0
192122,1478,2660,0,2,0.8,138,64,steffen_perfect,1330.5,True,0.0
192260,1479,2364,0,2,0.8,138,65,steffen_perfect,1182.5,True,0.0
192398,1481,2338,0,2,0.8,138,67,steffen_perfect,1169.5,True,0.0
192536,1480,2592,0,2,0.8,138,66,steffen_perfect,1296.5,True,0.0
192674,1482,2335,0,2,0.8,138,68,steffen_perfect,1168.0,True,0.0
192812,1483,2217,0,2,0.8,138,69,steffen_perfect,1109.0,True,0.0
192950,1350,2925,0,2,0.8,137,37,steffen_perfect,1463.0,True,0.0
193087,1486,2306,0,2,0.8,138,72,steffen_perfect,1153.5,True,0.0
193225,1485,2550,0,2,0.8,138,71,steffen_perfect,1275.5,True,0.0
193363,1484,2696,0,2,0.8,138,70,steffen_perfect,1348.5,True,0.0
193501,1487,2407,0,2,0.8,138,73,steffen_perfect,1204.0,True,0.0
193639,1488,2349,0,2,0.8,138,74,steffen_perfect,1175.0,True,0.0
193777,1489,2309,0,2,0.8,138,75,steffen_perfect,1155.0,True,0.0
193915,1490,2423,0,2,0.8,138,76,steffen_perfect,1212.0,True,0.0
194053,1493,2070,0,2,0.8,138,79,steffen_perfect,1035.5,True,0.0
194191,1491,2494,0,2,0.8,138,77,steffen_perfect,1247.5,True,0.0
194329,1492,2290,0,2,0.8,138,78,steffen_perfect,1145.5,True,0.0
194467,1494,2240,0,2,0.8,138,80,steffen_perfect,1120.5,True,0.0
194605,1495,2049,0,2,0.8,138,81,steffen_perfect,1025.0,True,0.0
194743,1496,2322,0,2,0.8,138,82,steffen_perfect,1161.5,True,0.0
194881,1497,2140,0,2,0.8,138,83,steffen_perfect,1070.5,True,0.0
195019,1499,2054,0,2,0.8,138,85,steffen_perfect,1027.5,True,0.0
195157,1498,2387,0,2,0.8,138,84,steffen_perfect,1194.0,True,0.0
195295,1500,1986,0,2,0.8,138,86,steffen_perfect,993.5,True,0.0
195433,1501,2008,0,2,0.8,138,87,steffen_perfect,1004.5,True,0.0
195571,1502,1964,0,2,0.8,138,88,steffen_perfect,982.5,True,0.0
195709,1503,1914,0,2,0.8,138,89,steffen_perfect,957.5,True,0.0
195847,1504,1849,0,2,0.8,138,90,steffen_perfect,925.0,True,0.0
195985,1505,1897,0,2,0.8,138,91,steffen_perfect,949.0,True,0.0
