,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
137428,1079,3082,0,2,0.8,134,69,segmented_random_3,1541.5,True,0.0
137562,1081,3188,0,2,0.8,134,71,segmented_random_3,1594.5,True,0.0
137696,1083,2903,0,2,0.8,134,73,segmented_random_3,1452.0,True,0.0
137830,1084,2902,0,2,0.8,134,74,segmented_random_3,1451.5,True,0.0
137964,953,2737,0,2,0.8,133,44,segmented_random_3,1369.0,True,0.0
138097,1085,3011,0,2,0.8,134,75,segmented_random_3,1506.0,True,0.0
138231,1086,3084,0,2,0.8,134,76,segmented_random_3,1542.5,True,0.0
138365,1087,2782,0,2,0.8,134,77,segmented_random_3,1391.5,True,0.0
138499,1088,2879,0,2,0.8,134,78,segmented_random_3,1440.0,True,0.0
138633,1089,3097,0,2,0.8,134,79,segmented_random_3,1549.0,True,0.0
138767,1090,2851,0,2,0.8,134,80,segmented_random_3,1426.0,True,0.0
138901,1091,2973,0,2,0.8,134,81,segmented_random_3,1487.0,True,0.0
139035,1092,3291,0,2,0.8,134,82,segmented_random_3,1646.0,True,0.0
139169,1093,3122,0,2,0.8,134,83,segmented_random_3,1561.5,True,0.0
139303,1096,3290,0,2,0.8,134,86,segmented_random_3,1645.5,True,0.0
139437,960,2865,0,2,0.8,133,51,segmented_random_3,1433.0,True,0.0
139570,1097,3267,0,2,0.8,134,87,segmented_random_3,1634.0,True,0.0
139704,962,2756,0,2,0.8,133,53,segmented_random_3,1378.5,True,0.0
139837,1098,3283,0,2,0.8,134,88,segmented_random_3,1642.0,True,0.0
139971,961,3037,0,2,0.8,133,52,segmented_random_3,1519.0,True,0.0
140104,1099,3380,0,2,0.8,134,89,segmented_random_3,1690.5,True,0.0
140238,1100,3326,0,2,0.8,134,90,segmented_random_3,1663.5,True,0.0
140372,1101,3268,0,2,0.8,134,91,segmented_random_3,1634.5,True,0.0
140506,1102,3224,0,2,0.8,134,92,segmented_random_3,1612.5,True,0.0
140640,950,3042,0,2,0.8,133,41,segmented_random_3,1521.5,True,0.0
140773,1103,3259,0,2,0.8,134,93,segmented_random_3,1630.0,True,0.0
140907,1105,3233,0,2,0.8,134,95,segmented_random_3,1617.0,True,0.0
141041,1104,3205,0,2,0.8,134,94,segmented_random_3,1603.0,True,0.0
141175,1106,3382,0,2,0.8,134,96,segmented_random_3,1691.5,True,0.0
141309,1107,3322,0,2,0.8,134,97,segmented_random_3,1661.5,True,0.0
141443,1108,3382,0,2,0.8,134,98,segmented_random_3,1691.5,True,0.0
141577,1109,3411,0,2,0.8,134,99,segmented_random_3,1706.0,True,0.0
141711,1110,3411,0,2,0.8,134,100,segmented_random_3,1706.0,True,0.0
141845,1111,3377,0,2,0.8,135,0,segmented_random_3,1689.0,True,0.0
141980,1112,3075,0,2,0.8,135,1,segmented_random_3,1538.0,True,0.0
142115,1048,2840,0,2,0.8,134,38,segmented_random_3,1420.5,True,0.0
142249,1113,3070,0,2,0.8,135,2,segmented_random_3,1535.5,True,0.0
142384,1115,3095,0,2,0.8,135,4,segmented_random_3,1548.0,True,0.0
142519,1116,2907,0,2,0.8,135,5,segmented_random_3,1454.0,True,0.0
142654,1114,3620,0,2,0.8,135,3,segmented_random_3,1810.5,True,0.0
142789,1117,2948,0,2,0.8,135,6,segmented_random_3,1474.5,True,0.0
142924,1119,2898,0,2,0.8,135,8,segmented_random_3,1449.5,True,0.0
143059,1118,3038,0,2,0.8,135,7,segmented_random_3,1519.5,True,0.0
143194,1121,2550,0,2,0.8,135,10,segmented_random_3,1275.5,True,0.0
143329,1120,3061,0,2,0.8,135,9,segmented_random_3,1531.0,True,0.0
143464,1122,2868,0,2,0.8,135,11,segmented_random_3,1434.5,True,0.0
143599,1123,2837,0,2,0.8,135,12,segmented_random_3,1419.0,True,0.0
143734,1124,2682,0,2,0.8,135,13,segmented_random_3,1341.5,True,0.0
143869,1125,2956,0,2,0.8,135,14,segmented_random_3,1478.5,True,0.0
144004,1126,2818,0,2,0.8,135,15,segmented_random_3,1409.5,True,0.0
144139,1127,2605,0,2,0.8,135,16,segmented_random_3,1303.0,True,0.0
144274,1128,3106,0,2,0.8,135,17,segmented_random_3,1553.5,True,0.0
144409,1129,2828,0,2,0.8,135,18,segmented_random_3,1414.5,True,0.0
144544,1131,3178,0,2,0.8,135,20,segmented_random_3,1589.5,True,0.0
144679,1132,2728,0,2,0.8,135,21,segmented_random_3,1364.5,True,0.0
144814,1133,2870,0,2,0.8,135,22,segmented_random_3,1435.5,True,0.0
144949,1134,2571,0,2,0.8,135,23,segmented_random_3,1286.0,True,0.0
145084,1135,2912,0,2,0.8,135,24,segmented_random_3,1456.5,True,0.0
145219,1136,2674,0,2,0.8,135,25,segmented_random_3,1337.5,True,0.0
145354,1137,2934,0,2,0.8,135,26,segmented_random_3,1467.5,True,0.0
145489,1138,2987,0,2,0.8,135,27,segmented_random_3,1494.0,True,0.0
145624,1139,3001,0,2,0.8,135,28,segmented_random_3,1501.0,True,0.0
145759,1140,2954,0,2,0.8,135,29,segmented_random_3,1477.5,True,0.0
145894,1141,3026,0,2,0.8,135,30,segmented_random_3,1513.5,True,0.0
146029,1142,2980,0,2,0.8,135,31,segmented_random_3,1490.5,True,0.0
146164,1144,2576,0,2,0.8,135,33,segmented_random_3,1288.5,True,0.0
146299,1143,2902,0,2,0.8,135,32,segmented_random_3,1451.5,True,0.0
146434,1145,2528,0,2,0.8,135,34,segmented_random_3,1264.5,True,0.0
146569,1146,3047,0,2,0.8,135,35,segmented_random_3,1524.0,True,0.0
146704,1148,2887,0,2,0.8,135,37,segmented_random_3,1444.0,True,0.0
146839,1149,2588,0,2,0.8,135,38,segmented_random_3,1294.5,True,0.0
146974,1147,2909,0,2,0.8,135,36,segmented_random_3,1455.0,True,0.0
147109,1150,2827,0,2,0.8,135,39,segmented_random_3,1414.0,True,0.0
147244,1039,2562,0,2,0.8,134,29,segmented_random_3,1281.5,True,0.0
147378,1151,2566,0,2,0.8,135,40,segmented_random_3,1283.5,True,0.0
147513,1153,2930,0,2,0.8,135,42,segmented_random_3,1465.5,True,0.0
147648,1154,3012,0,2,0.8,135,43,segmented_random_3,1506.5,True,0.0
147783,1155,3025,0,2,0.8,135,44,segmented_random_3,1513.0,True,0.0
147918,1156,2544,0,2,0.8,135,45,segmented_random_3,1272.5,True,0.0
148053,1157,2743,0,2,0.8,135,46,segmented_random_3,1372.0,True,0.0
148188,1159,2822,0,2,0.8,135,48,segmented_random_3,1411.5,True,0.0
148323,1158,3150,0,2,0.8,135,47,segmented_random_3,1575.5,True,0.0
148458,1160,2743,0,2,0.8,135,49,segmented_random_3,1372.0,True,0.0
148593,1161,2974,0,2,0.8,135,50,segmented_random_3,1487.5,True,0.0
148728,1162,2603,0,2,0.8,135,51,segmented_random_3,1302.0,True,0.0
148863,1165,2568,0,2,0.8,135,54,segmented_random_3,1284.5,True,0.0
148998,1166,3021,0,2,0.8,135,55,segmented_random_3,1511.0,True,0.0
149133,1167,2951,0,2,0.8,135,56,segmented_random_3,1476.0,True,0.0
149268,1168,2747,0,2,0.8,135,57,segmented_random_3,1374.0,True,0.0
149403,1170,2757,0,2,0.8,135,59,segmented_random_3,1379.0,True,0.0
149538,1169,2957,0,2,0.8,135,58,segmented_random_3,1479.0,True,0.0
149673,1171,2735,0,2,0.8,135,60,segmented_random_3,1368.0,True,0.0
149808,1172,3193,0,2,0.8,135,61,segmented_random_3,1597.0,True,0.0
149943,1173,2985,0,2,0.8,135,62,segmented_random_3,1493.0,True,0.0
150078,1176,3061,0,2,0.8,135,65,segmented_random_3,1531.0,True,0.0
150213,1177,2827,0,2,0.8,135,66,segmented_random_3,1414.0,True,0.0
150348,1178,2901,0,2,0.8,135,67,segmented_random_3,1451.0,True,0.0
150483,1179,3172,0,2,0.8,135,68,segmented_random_3,1586.5,True,0.0
150618,1180,3166,0,2,0.8,135,69,segmented_random_3,1583.5,True,0.0
150753,1181,2799,0,2,0.8,135,70,segmented_random_3,1400.0,True,0.0
150888,1049,2867,0,2,0.8,134,39,segmented_random_3,1434.0,True,0.0
151022,1182,2931,0,2,0.8,135,71,segmented_random_3,1466.0,True,0.0
151157,1053,2872,0,2,0.8,134,43,segmented_random_3,1436.5,True,0.0
151291,1183,2998,0,2,0.8,135,72,segmented_random_3,1499.5,True,0.0
151426,1185,3070,0,2,0.8,135,74,segmented_random_3,1535.5,True,0.0
151561,1062,3000,0,2,0.8,134,52,segmented_random_3,1500.5,True,0.0
151695,1041,3382,0,2,0.8,134,31,segmented_random_3,1691.5,True,0.0
151829,1186,3069,0,2,0.8,135,75,segmented_random_3,1535.0,True,0.0
151964,1188,2942,0,2,0.8,135,77,segmented_random_3,1471.5,True,0.0
152099,1187,3085,0,2,0.8,135,76,segmented_random_3,1543.0,True,0.0
152234,1189,3104,0,2,0.8,135,78,segmented_random_3,1552.5,True,0.0
152369,1190,2873,0,2,0.8,135,79,segmented_random_3,1437.0,True,0.0
152504,1191,2865,0,2,0.8,135,80,segmented_random_3,1433.0,True,0.0
152639,1192,3083,0,2,0.8,135,81,segmented_random_3,1542.0,True,0.0
152774,1193,3292,0,2,0.8,135,82,segmented_random_3,1646.5,True,0.0
152909,1194,3101,0,2,0.8,135,83,segmented_random_3,1551.0,True,0.0
153044,1195,2968,0,2,0.8,135,84,segmented_random_3,1484.5,True,0.0
153179,1196,3147,0,2,0.8,135,85,segmented_random_3,1574.0,True,0.0
153314,1197,3350,0,2,0.8,135,86,segmented_random_3,1675.5,True,0.0
153449,1198,3152,0,2,0.8,135,87,segmented_random_3,1576.5,True,0.0
153584,1199,3344,0,2,0.8,135,88,segmented_random_3,1672.5,True,0.0
153719,1200,3330,0,2,0.8,135,89,segmented_random_3,1665.5,True,0.0
153854,1077,2966,0,2,0.8,134,67,segmented_random_3,1483.5,True,0.0
153988,1201,3265,0,2,0.8,135,90,segmented_random_3,1633.0,True,0.0
154123,1202,3250,0,2,0.8,135,91,segmented_random_3,1625.5,True,0.0
154258,1203,3353,0,2,0.8,135,92,segmented_random_3,1677.0,True,0.0
154393,1078,2879,0,2,0.8,134,68,segmented_random_3,1440.0,True,0.0
154527,1204,3402,0,2,0.8,135,93,segmented_random_3,1701.5,True,0.0
154662,1205,3340,0,2,0.8,135,94,segmented_random_3,1670.5,True,0.0
154797,1206,3367,0,2,0.8,135,95,segmented_random_3,1684.0,True,0.0
154932,1207,3482,0,2,0.8,135,96,segmented_random_3,1741.5,True,0.0
155067,1208,3406,0,2,0.8,135,97,segmented_random_3,1703.5,True,0.0
155202,1209,3427,0,2,0.8,135,98,segmented_random_3,1714.0,True,0.0
155337,1210,3415,0,2,0.8,135,99,segmented_random_3,1708.0,True,0.0
155472,1212,2806,0,2,0.8,136,0,segmented_random_3,1403.5,True,0.0
155608,1213,2628,0,2,0.8,136,1,segmented_random_3,1314.5,True,0.0
155744,1211,3415,0,2,0.8,135,100,segmented_random_3,1708.0,True,0.0
155879,1214,2939,0,2,0.8,136,2,segmented_random_3,1470.0,True,0.0
156015,1215,2899,0,2,0.8,136,3,segmented_random_3,1450.0,True,0.0
156151,1217,2635,0,2,0.8,136,5,segmented_random_3,1318.0,True,0.0
156287,1082,2834,0,2,0.8,134,72,segmented_random_3,1417.5,True,0.0
156421,1216,2975,0,2,0.8,136,4,segmented_random_3,1488.0,True,0.0
156557,1218,2874,0,2,0.8,136,6,segmented_random_3,1437.5,True,0.0
156693,1219,3033,0,2,0.8,136,7,segmented_random_3,1517.0,True,0.0
156829,1220,2906,0,2,0.8,136,8,segmented_random_3,1453.5,True,0.0
156965,1221,2754,0,2,0.8,136,9,segmented_random_3,1377.5,True,0.0
157101,1223,3007,0,2,0.8,136,11,segmented_random_3,1504.0,True,0.0
157237,1222,2867,0,2,0.8,136,10,segmented_random_3,1434.0,True,0.0
157373,1224,3054,0,2,0.8,136,12,segmented_random_3,1527.5,True,0.0
157509,1225,2646,0,2,0.8,136,13,segmented_random_3,1323.5,True,0.0
157645,1226,2929,0,2,0.8,136,14,segmented_random_3,1465.0,True,0.0
157781,1228,2673,0,2,0.8,136,16,segmented_random_3,1337.0,True,0.0
157917,1227,3163,0,2,0.8,136,15,segmented_random_3,1582.0,True,0.0
158053,1229,2947,0,2,0.8,136,17,segmented_random_3,1474.0,True,0.0
158189,1231,3078,0,2,0.8,136,19,segmented_random_3,1539.5,True,0.0
158325,1230,3146,0,2,0.8,136,18,segmented_random_3,1573.5,True,0.0
158461,1232,3144,0,2,0.8,136,20,segmented_random_3,1572.5,True,0.0
158597,1233,2770,0,2,0.8,136,21,segmented_random_3,1385.5,True,0.0
158733,1234,2930,0,2,0.8,136,22,segmented_random_3,1465.5,True,0.0
158869,1235,3032,0,2,0.8,136,23,segmented_random_3,1516.5,True,0.0
159005,1237,3001,0,2,0.8,136,25,segmented_random_3,1501.0,True,0.0
159141,1236,3165,0,2,0.8,136,24,segmented_random_3,1583.0,True,0.0
159277,1238,3107,0,2,0.8,136,26,segmented_random_3,1554.0,True,0.0
159413,1240,2807,0,2,0.8,136,28,segmented_random_3,1404.0,True,0.0
159549,1239,3231,0,2,0.8,136,27,segmented_random_3,1616.0,True,0.0
159685,1241,2814,0,2,0.8,136,29,segmented_random_3,1407.5,True,0.0
159821,1242,2908,0,2,0.8,136,30,segmented_random_3,1454.5,True,0.0
159957,1243,2684,0,2,0.8,136,31,segmented_random_3,1342.5,True,0.0
160093,1245,2879,0,2,0.8,136,33,segmented_random_3,1440.0,True,0.0
160229,1244,3066,0,2,0.8,136,32,segmented_random_3,1533.5,True,0.0
160365,1246,2934,0,2,0.8,136,34,segmented_random_3,1467.5,True,0.0
160501,1247,2958,0,2,0.8,136,35,segmented_random_3,1479.5,True,0.0
160637,1248,3114,0,2,0.8,136,36,segmented_random_3,1557.5,True,0.0
160773,1249,3216,0,2,0.8,136,37,segmented_random_3,1608.5,True,0.0
160909,1250,2860,0,2,0.8,136,38,segmented_random_3,1430.5,True,0.0
161045,1251,3073,0,2,0.8,136,39,segmented_random_3,1537.0,True,0.0
161181,1252,3061,0,2,0.8,136,40,segmented_random_3,1531.0,True,0.0
161317,1253,2921,0,2,0.8,136,41,segmented_random_3,1461.0,True,0.0
161453,1254,2890,0,2,0.8,136,42,segmented_random_3,1445.5,True,0.0
161589,1095,3029,0,2,0.8,134,85,segmented_random_3,1515.0,True,0.0
161723,1255,2985,0,2,0.8,136,43,segmented_random_3,1493.0,True,0.0
161859,1094,3326,0,2,0.8,134,84,segmented_random_3,1663.5,True,0.0
161993,1256,3032,0,2,0.8,136,44,segmented_random_3,1516.5,True,0.0
162129,1258,3035,0,2,0.8,136,46,segmented_random_3,1518.0,True,0.0
162265,1260,3233,0,2,0.8,136,48,segmented_random_3,1617.0,True,0.0
162401,1259,3638,0,2,0.8,136,47,segmented_random_3,1819.5,True,0.0
162537,1262,3039,0,2,0.8,136,50,segmented_random_3,1520.0,True,0.0
162673,1263,3161,0,2,0.8,136,51,segmented_random_3,1581.0,True,0.0
162809,1264,2967,0,2,0.8,136,52,segmented_random_3,1484.0,True,0.0
162945,1266,2955,0,2,0.8,136,54,segmented_random_3,1478.0,True,0.0
163081,1267,3107,0,2,0.8,136,55,segmented_random_3,1554.0,True,0.0
163217,1268,3220,0,2,0.8,136,56,segmented_random_3,1610.5,True,0.0
163353,1269,3260,0,2,0.8,136,57,segmented_random_3,1630.5,True,0.0
163489,1270,3202,0,2,0.8,136,58,segmented_random_3,1601.5,True,0.0
163625,1271,3117,0,2,0.8,136,59,segmented_random_3,1559.0,True,0.0
163761,1273,3223,0,2,0.8,136,61,segmented_random_3,1612.0,True,0.0
163897,1274,3252,0,2,0.8,136,62,segmented_random_3,1626.5,True,0.0
164033,1275,3234,0,2,0.8,136,63,segmented_random_3,1617.5,True,0.0
164169,1276,3271,0,2,0.8,136,64,segmented_random_3,1636.0,True,0.0
164305,1277,3170,0,2,0.8,136,65,segmented_random_3,1585.5,True,0.0
164441,1278,3484,0,2,0.8,136,66,segmented_random_3,1742.5,True,0.0
164577,1279,3127,0,2,0.8,136,67,segmented_random_3,1564.0,True,0.0
164713,1280,3211,0,2,0.8,136,68,segmented_random_3,1606.0,True,0.0
164849,1281,3259,0,2,0.8,136,69,segmented_random_3,1630.0,True,0.0
164985,1282,3101,0,2,0.8,136,70,segmented_random_3,1551.0,True,0.0
165121,1283,3196,0,2,0.8,136,71,segmented_random_3,1598.5,True,0.0
165257,1284,3245,0,2,0.8,136,72,segmented_random_3,1623.0,True,0.0
165393,1285,3322,0,2,0.8,136,73,segmented_random_3,1661.5,True,0.0
165529,1286,2933,0,2,0.8,136,74,segmented_random_3,1467.0,True,0.0
165665,1287,3382,0,2,0.8,136,75,segmented_random_3,1691.5,True,0.0
165801,1288,3347,0,2,0.8,136,76,segmented_random_3,1674.0,True,0.0
165937,1289,3087,0,2,0.8,136,77,segmented_random_3,1544.0,True,0.0
166073,1290,3225,0,2,0.8,136,78,segmented_random_3,1613.0,True,0.0
166209,1291,2998,0,2,0.8,136,79,segmented_random_3,1499.5,True,0.0
166345,1292,3148,0,2,0.8,136,80,segmented_random_3,1574.5,True,0.0
166481,1294,3231,0,2,0.8,136,82,segmented_random_3,1616.0,True,0.0
166617,1295,3603,0,2,0.8,136,83,segmented_random_3,1802.0,True,0.0
166753,1130,2542,0,2,0.8,135,19,segmented_random_3,1271.5,True,0.0
166888,1297,3763,0,2,0.8,136,85,segmented_random_3,1882.0,True,0.0
167024,1298,3735,0,2,0.8,136,86,segmented_random_3,1868.0,True,0.0
167160,1299,3738,0,2,0.8,136,87,segmented_random_3,1869.5,True,0.0
167296,1300,3709,0,2,0.8,136,88,segmented_random_3,1855.0,True,0.0
167432,1301,3776,0,2,0.8,136,89,segmented_random_3,1888.5,True,0.0
167568,1303,3606,0,2,0.8,136,91,segmented_random_3,1803.5,True,0.0
167704,1304,3628,0,2,0.8,136,92,segmented_random_3,1814.5,True,0.0
167840,1305,3562,0,2,0.8,136,93,segmented_random_3,1781.5,True,0.0
167976,1306,3594,0,2,0.8,136,94,segmented_random_3,1797.5,True,0.0
168112,1307,3561,0,2,0.8,136,95,segmented_random_3,1781.0,True,0.0
168248,1175,3005,0,2,0.8,135,64,segmented_random_3,1503.0,True,0.0
168383,1308,3598,0,2,0.8,136,96,segmented_random_3,1799.5,True,0.0
168519,1152,2938,0,2,0.8,135,41,segmented_random_3,1469.5,True,0.0
168654,1309,3594,0,2,0.8,136,97,segmented_random_3,1797.5,True,0.0
168790,1310,3596,0,2,0.8,136,98,segmented_random_3,1798.5,True,0.0
168926,1311,3562,0,2,0.8,136,99,segmented_random_3,1781.5,True,0.0
169062,1313,3011,0,2,0.8,137,0,segmented_random_3,1506.0,True,0.0
169199,1312,3562,0,2,0.8,136,100,segmented_random_3,1781.5,True,0.0
169335,1314,3092,0,2,0.8,137,1,segmented_random_3,1546.5,True,0.0
169472,1315,3085,0,2,0.8,137,2,segmented_random_3,1543.0,True,0.0
169609,1316,3287,0,2,0.8,137,3,segmented_random_3,1644.0,True,0.0
169746,1318,2731,0,2,0.8,137,5,segmented_random_3,1366.0,True,0.0
169883,1317,2909,0,2,0.8,137,4,segmented_random_3,1455.0,True,0.0
170020,1163,2955,0,2,0.8,135,52,segmented_random_3,1478.0,True,0.0
170155,1319,2894,0,2,0.8,137,6,segmented_random_3,1447.5,True,0.0
170292,1164,2832,0,2,0.8,135,53,segmented_random_3,1416.5,True,0.0
170427,1322,2595,0,2,0.8,137,9,segmented_random_3,1298.0,True,0.0
170564,1321,2867,0,2,0.8,137,8,segmented_random_3,1434.0,True,0.0
170701,1323,2833,0,2,0.8,137,10,segmented_random_3,1417.0,True,0.0
170838,1320,3329,0,2,0.8,137,7,segmented_random_3,1665.0,True,0.0
170975,1324,2983,0,2,0.8,137,11,segmented_random_3,1492.0,True,0.0
171112,1326,2748,0,2,0.8,137,13,segmented_random_3,1374.5,True,0.0
171249,1329,3071,0,2,0.8,137,16,segmented_random_3,1536.0,True,0.0
171386,1330,3217,0,2,0.8,137,17,segmented_random_3,1609.0,True,0.0
171523,1328,3187,0,2,0.8,137,15,segmented_random_3,1594.0,True,0.0
171660,1331,2990,0,2,0.8,137,18,segmented_random_3,1495.5,True,0.0
171797,1332,2704,0,2,0.8,137,19,segmented_random_3,1352.5,True,0.0
171934,1334,2996,0,2,0.8,137,21,segmented_random_3,1498.5,True,0.0
172071,1333,3100,0,2,0.8,137,20,segmented_random_3,1550.5,True,0.0
172208,1335,3005,0,2,0.8,137,22,segmented_random_3,1503.0,True,0.0
172345,1336,3407,0,2,0.8,137,23,segmented_random_3,1704.0,True,0.0
172482,1337,3040,0,2,0.8,137,24,segmented_random_3,1520.5,True,0.0
172619,1339,2781,0,2,0.8,137,26,segmented_random_3,1391.0,True,0.0
172756,1340,2858,0,2,0.8,137,27,segmented_random_3,1429.5,True,0.0
172893,1338,3168,0,2,0.8,137,25,segmented_random_3,1584.5,True,0.0
173030,1341,2962,0,2,0.8,137,28,segmented_random_3,1481.5,True,0.0
173167,1342,2999,0,2,0.8,137,29,segmented_random_3,1500.0,True,0.0
173304,1344,2795,0,2,0.8,137,31,segmented_random_3,1398.0,True,0.0
173441,1345,2731,0,2,0.8,137,32,segmented_random_3,1366.0,True,0.0
173578,1343,3086,0,2,0.8,137,30,segmented_random_3,1543.5,True,0.0
173715,1346,3075,0,2,0.8,137,33,segmented_random_3,1538.0,True,0.0
173852,1347,3015,0,2,0.8,137,34,segmented_random_3,1508.0,True,0.0
173989,1350,2779,0,2,0.8,137,37,segmented_random_3,1390.0,True,0.0
174126,1348,3044,0,2,0.8,137,35,segmented_random_3,1522.5,True,0.0
174263,1349,3119,0,2,0.8,137,36,segmented_random_3,1560.0,True,0.0
174400,1351,3093,0,2,0.8,137,38,segmented_random_3,1547.0,True,0.0
174537,1352,2887,0,2,0.8,137,39,segmented_random_3,1444.0,True,0.0
174674,1353,2767,0,2,0.8,137,40,segmented_random_3,1384.0,True,0.0
174811,1354,2937,0,2,0.8,137,41,segmented_random_3,1469.0,True,0.0
174948,1356,2950,0,2,0.8,137,43,segmented_random_3,1475.5,True,0.0
175085,1357,3075,0,2,0.8,137,44,segmented_random_3,1538.0,True,0.0
175222,1358,2991,0,2,0.8,137,45,segmented_random_3,1496.0,True,0.0
175359,1359,2921,0,2,0.8,137,46,segmented_random_3,1461.0,True,0.0
175496,1360,2886,0,2,0.8,137,47,segmented_random_3,1443.5,True,0.0
175633,1361,2987,0,2,0.8,137,48,segmented_random_3,1494.0,True,0.0
175770,1362,3019,0,2,0.8,137,49,segmented_random_3,1510.0,True,0.0
175907,1363,2878,0,2,0.8,137,50,segmented_random_3,1439.5,True,0.0
176044,1364,3204,0,2,0.8,137,51,segmented_random_3,1602.5,True,0.0
176181,1365,3040,0,2,0.8,137,52,segmented_random_3,1520.5,True,0.0
176318,1367,2665,0,2,0.8,137,54,segmented_random_3,1333.0,True,0.0
176455,1184,2985,0,2,0.8,135,73,segmented_random_3,1493.0,True,0.0
176590,1368,3296,0,2,0.8,137,55,segmented_random_3,1648.5,True,0.0
176727,1369,3094,0,2,0.8,137,56,segmented_random_3,1547.5,True,0.0
176864,1371,3167,0,2,0.8,137,58,segmented_random_3,1584.0,True,0.0
177001,1373,3023,0,2,0.8,137,60,segmented_random_3,1512.0,True,0.0
177138,1372,3249,0,2,0.8,137,59,segmented_random_3,1625.0,True,0.0
177275,1374,3083,0,2,0.8,137,61,segmented_random_3,1542.0,True,0.0
177412,1377,3513,0,2,0.8,137,64,segmented_random_3,1757.0,True,0.0
177549,1174,2830,0,2,0.8,135,63,segmented_random_3,1415.5,True,0.0
177684,1378,3489,0,2,0.8,137,65,segmented_random_3,1745.0,True,0.0
177821,1379,3319,0,2,0.8,137,66,segmented_random_3,1660.0,True,0.0
177958,1380,3071,0,2,0.8,137,67,segmented_random_3,1536.0,True,0.0
178095,1381,3383,0,2,0.8,137,68,segmented_random_3,1692.0,True,0.0
178232,1382,3319,0,2,0.8,137,69,segmented_random_3,1660.0,True,0.0
178369,1383,3497,0,2,0.8,137,70,segmented_random_3,1749.0,True,0.0
178506,1384,3450,0,2,0.8,137,71,segmented_random_3,1725.5,True,0.0
178643,1385,3179,0,2,0.8,137,72,segmented_random_3,1590.0,True,0.0
178780,1386,3390,0,2,0.8,137,73,segmented_random_3,1695.5,True,0.0
178917,1387,3394,0,2,0.8,137,74,segmented_random_3,1697.5,True,0.0
179054,1388,3376,0,2,0.8,137,75,segmented_random_3,1688.5,True,0.0
179191,1389,3190,0,2,0.8,137,76,segmented_random_3,1595.5,True,0.0
179328,1390,3348,0,2,0.8,137,77,segmented_random_3,1674.5,True,0.0
179465,1391,3693,0,2,0.8,137,78,segmented_random_3,1847.0,True,0.0
179602,1392,3349,0,2,0.8,137,79,segmented_random_3,1675.0,True,0.0
179739,1393,3541,0,2,0.8,137,80,segmented_random_3,1771.0,True,0.0
179876,1395,3442,0,2,0.8,137,82,segmented_random_3,1721.5,True,0.0
180013,1396,3314,0,2,0.8,137,83,segmented_random_3,1657.5,True,0.0
180150,1397,3526,0,2,0.8,137,84,segmented_random_3,1763.5,True,0.0
180287,1398,3264,0,2,0.8,137,85,segmented_random_3,1632.5,True,0.0
180424,1399,3584,0,2,0.8,137,86,segmented_random_3,1792.5,True,0.0
180561,1257,3073,0,2,0.8,136,45,segmented_random_3,1537.0,True,0.0
180697,1401,3484,0,2,0.8,137,88,segmented_random_3,1742.5,True,0.0
180834,1265,2987,0,2,0.8,136,53,segmented_random_3,1494.0,True,0.0
180970,1261,3221,0,2,0.8,136,49,segmented_random_3,1611.0,True,0.0
181106,1402,3467,0,2,0.8,137,89,segmented_random_3,1734.0,True,0.0
181243,1403,3301,0,2,0.8,137,90,segmented_random_3,1651.0,True,0.0
181380,1404,3347,0,2,0.8,137,91,segmented_random_3,1674.0,True,0.0
181517,1272,3301,0,2,0.8,136,60,segmented_random_3,1651.0,True,0.0
181653,1405,3500,0,2,0.8,137,92,segmented_random_3,1750.5,True,0.0
181790,1406,3529,0,2,0.8,137,93,segmented_random_3,1765.0,True,0.0
181927,1407,3409,0,2,0.8,137,94,segmented_random_3,1705.0,True,0.0
182064,1408,3319,0,2,0.8,137,95,segmented_random_3,1660.0,True,0.0
182201,1409,3440,0,2,0.8,137,96,segmented_random_3,1720.5,True,0.0
182338,1410,3459,0,2,0.8,137,97,segmented_random_3,1730.0,True,0.0
182475,1411,3627,0,2,0.8,137,98,segmented_random_3,1814.0,True,0.0
182612,1412,3632,0,2,0.8,137,99,segmented_random_3,1816.5,True,0.0
182749,1414,3046,0,2,0.8,138,0,segmented_random_3,1523.5,True,0.0
182887,1413,3632,0,2,0.8,137,100,segmented_random_3,1816.5,True,0.0
183024,1415,3072,0,2,0.8,138,1,segmented_random_3,1536.5,True,0.0
183162,1416,2696,0,2,0.8,138,2,segmented_random_3,1348.5,True,0.0
183300,1417,2939,0,2,0.8,138,3,segmented_random_3,1470.0,True,0.0
183438,1418,2922,0,2,0.8,138,4,segmented_random_3,1461.5,True,0.0
183576,1420,2924,0,2,0.8,138,6,segmented_random_3,1462.5,True,0.0
183714,1419,3226,0,2,0.8,138,5,segmented_random_3,1613.5,True,0.0
183852,1421,2884,0,2,0.8,138,7,segmented_random_3,1442.5,True,0.0
183990,1422,2670,0,2,0.8,138,8,segmented_random_3,1335.5,True,0.0
184128,1424,2819,0,2,0.8,138,10,segmented_random_3,1410.0,True,0.0
184266,1423,3120,0,2,0.8,138,9,segmented_random_3,1560.5,True,0.0
184404,1425,2798,0,2,0.8,138,11,segmented_random_3,1399.5,True,0.0
184542,1426,2699,0,2,0.8,138,12,segmented_random_3,1350.0,True,0.0
